ticker,fundamentals_score,trading_signal,confidence,sector,industry,market_cap,current_price,return_on_equity,return_on_assets,return_on_invested_capital,net_profit_margin,debt_to_equity,current_ratio,revenue_growth,earnings_growth,fcf_yield,earnings_quality,pe_ratio,pb_ratio,beta,individual_scores,data_completeness,success
BLUE,47.0,HOLD,LOW,Healthcare,Biotechnology,48668524.0,4.97,-546.54303,-28.372999999999998,-437.23442400000005,-192.388,0.5,0.554,108.4,15.0,-119.05538783136305,1.0,20.0,2.5,0.365,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CLOV,47.0,HOLD,LOW,Healthcare,Healthcare Plans,1544563072.0,3.035,-7.754,-2.428,-6.2032,-1.6889999999999998,0.5,1.537,33.4,15.0,8.17780628643697,1.0,20.0,4.5776772,1.87,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CCEP,47.0,HOLD,LOW,Consumer Defensive,Beverages - Non-Alcoholic,1000000000.0,100.04,17.027001,5.341,13.6216008,6.938,1.2739,0.815,13.8,-23.599999999999998,188.3500032,2.158674143864598,27.63536,5.431053,0.638,"{'return_on_equity_score': 60, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 40, 'operating_margin_score': 60, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
LCID,47.0,HOLD,LOW,Consumer Cyclical,Auto Manufacturers,8906759168.0,2.92,-50.062,-20.443001,-40.0496,-275.73199999999997,0.5276299999999999,3.322,36.1,15.0,-21.981029677258253,1.0,20.0,2.7969348,0.789,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
EDIT,47.0,HOLD,LOW,Healthcare,Biotechnology,263695632.0,3.15,-140.81699999999998,-36.797002,-112.65359999999998,0.0,0.49877000000000005,3.075,310.40000000000003,15.0,-39.258661667933886,1.0,20.0,4.2225204,2.156,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
AMC,47.0,HOLD,LOW,Communication Services,Entertainment,1407718016.0,3.25,15.0,-0.322,12.0,-8.601,0.5,0.42,-9.3,15.0,-14.891120921762784,1.0,20.0,-0.8100698,1.634,"{'return_on_equity_score': 60, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
HUT,47.0,HOLD,LOW,Financial Services,Capital Markets,2348244736.0,20.38,-6.272,2.703,-5.017600000000001,-39.924,0.35928,1.262,-57.8,15.0,-5.064964063439084,1.0,20.0,2.2111316,1.0,"{'return_on_equity_score': 20, 'return_on_assets_score': 100, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ROKU,46.6,HOLD,LOW,Communication Services,Entertainment,1000000000.0,90.12,-4.340999999999999,-2.574,-3.4727999999999994,-2.4920002,0.2285,2.863,15.8,15.0,56.541548799999994,1.0,20.0,5.232842,2.123,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
GME,46.2,HOLD,LOW,Consumer Cyclical,Specialty Retail,1000000000.0,23.33,6.621,0.717,5.296800000000001,5.673,0.35325,8.387,-16.900000000000002,15.0,22.1187504,2.1497120921305184,44.01887,2.0923767,-0.788,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 40, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 40, 'quick_ratio_score': 40, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
HUM,46.2,HOLD,LOW,Healthcare,Healthcare Plans,1000000000.0,237.98,10.099,4.7220003,8.0792,1.422,0.77075,1.908,8.4,68.60000000000001,-209.3124992,1.6807016795321637,16.806498,1.618086,0.445,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
AFRM,46.2,HOLD,LOW,Technology,Software - Infrastructure,1000000000.0,67.09,-2.262,-1.3789999000000002,-1.8096,-2.0680001,2.55948,13.474,35.9,15.0,33.7546624,1.0,20.0,7.526363,3.639,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 60, 'quick_ratio_score': 60, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ED,46.2,HOLD,LOW,Utilities,Utilities - Regulated Electric,1000000000.0,102.26,8.331,3.1109999999999998,6.6648,11.988,1.1023,1.283,12.1,8.200000000000001,-87.98750079999999,2.0507667883399923,18.902035,1.5478929,0.242,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 100, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 40, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
OKTA,45.4,HOLD,LOW,Technology,Software - Infrastructure,1000000000.0,101.1,2.0769998000000003,0.10899999,1.6615998400000003,4.849,0.14421,1.466,11.5,15.0,81.2499968,5.938461538461539,155.53847,2.6952813,0.823,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CRWD,45.0,SELL,LOW,Technology,Software - Infrastructure,1000000000.0,467.92,-5.738,-1.467,-4.590400000000001,-4.166,0.22498,1.849,19.8,15.0,131.0727424,1.0,20.0,33.772648,1.157,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CMCSA,45.0,SELL,LOW,Communication Services,Telecom Services,1000000000.0,33.68,18.049,5.4510000000000005,14.4392,12.714,1.13542,0.645,-0.6,-8.200000000000001,995.6500480000001,1.0,8.295567,1.4555513,0.947,"{'return_on_equity_score': 60, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 60, 'operating_margin_score': 80, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TWLO,44.6,SELL,LOW,Technology,Software - Infrastructure,1000000000.0,131.06,-0.38999999999999996,0.155,-0.312,-0.74299998,0.13754,4.777,12.0,15.0,69.8685376,1.0,20.0,2.5093338,1.306,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ETR,44.6,SELL,LOW,Utilities,Utilities - Regulated Electric,1000000000.0,88.16,8.853,3.068,7.0824,11.2390004,1.9949299999999999,0.825,1.9,364.29999999999995,-232.4900864,3.358220622458386,28.530746,2.5009222,0.573,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 100, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
LI,44.2,SELL,LOW,Consumer Cyclical,Auto Manufacturers,1000000000.0,29.58,12.0799996,3.1600002000000003,9.663999680000002,5.589,0.22614,1.87,1.0999999999999999,10.7,220.04741120000003,1.0,27.64486,0.413527,0.938,"{'return_on_equity_score': 40, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 40, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 60, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CRM,43.4,SELL,LOW,Technology,Software - Application,1000000000.0,269.11,10.312000000000001,5.0869998,8.249600000000001,16.079001,0.19813,1.069,7.6,1.9,5.0,1.0,42.18025,4.249597,1.366,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 40, 'operating_margin_score': 100, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BIIB,43.4,SELL,LOW,Healthcare,Drug Manufacturers - General,1000000000.0,131.52,9.191,5.43,7.352800000000001,15.07,0.38997,1.44,6.1,-39.300000000000004,342.821248,1.7451497707326389,13.008903,1.1348106,0.141,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 100, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
GFS,43.4,SELL,LOW,Technology,Semiconductors,1000000000.0,39.98,-1.652,2.619,-1.3216,-2.77,0.14688,2.514,2.3,58.199999999999996,120.32500479999999,1.0,20.0,2.006323,1.5,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
AEP,42.6,SELL,LOW,Utilities,Utilities - Regulated Electric,1000000000.0,109.79,10.421,2.8900001,8.3368,13.712,1.7150299999999998,0.417,8.7,-21.099999999999998,-270.0450048,2.4644020887496323,21.19498,2.1459286,0.404,"{'return_on_equity_score': 40, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 100, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
SNDL,42.6,SELL,LOW,Consumer Defensive,Beverages - Wineries & Distilleries,389833728.0,1.515,-9.094,-1.16,-7.2752,-11.529,0.13446999999999998,4.616,3.5999999999999996,15.0,13.681120993204571,1.0,20.0,0.3543031,3.394,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CSGP,42.6,SELL,LOW,Real Estate,Real Estate Services,1000000000.0,92.97,1.303,-0.041,1.0424,3.5740000000000003,0.12947,5.834,15.299999999999999,-78.9,11.68,3.7869481765834934,357.57693,4.5750704,0.89,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 40, 'quick_ratio_score': 40, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
NXPI,42.6,SELL,LOW,Technology,Semiconductors,1000000000.0,223.29,22.695999,8.3909996,18.156799200000002,17.719999,1.1551900000000002,1.736,-6.4,-31.1,140.7874944,1.1703910018621975,26.582144,5.883019,1.412,"{'return_on_equity_score': 40, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 80, 'net_profit_margin_score': 40, 'operating_margin_score': 100, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
QRVO,42.6,SELL,LOW,Technology,Semiconductors,7918410240.0,85.28,1.601,3.765,1.2808000000000002,1.4949999999999999,0.47491999999999995,2.767,-7.6,1087.8999999999999,9.38647886977879,11.187664910545717,147.03448,2.3359263,1.391,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 100, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BEAM,42.6,SELL,LOW,Healthcare,Biotechnology,2184098048.0,21.72,-38.037997000000004,-19.047000999999998,-30.430397600000006,0.0,0.14079,8.814,0.8,15.0,-8.511396645870727,1.0,20.0,1.885253,2.077,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 40, 'quick_ratio_score': 40, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
PCAR,42.6,SELL,LOW,Industrials,Farm & Heavy Construction Machinery,1000000000.0,101.57,16.771,5.7940002999999995,13.416800000000002,9.8809995,0.93267,1.73,-14.399999999999999,-35.699999999999996,5.0,1.4564269330332977,17.421955,2.815601,0.944,"{'return_on_equity_score': 60, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 40, 'operating_margin_score': 60, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ELV,42.2,SELL,LOW,Healthcare,Healthcare Plans,1000000000.0,289.1,12.4180004,4.651000000000001,9.934400320000002,2.8320000000000003,0.68838,1.445,14.000000000000002,-21.6,5.0,1.2041045014925373,12.270799,1.4866657,0.612,"{'return_on_equity_score': 40, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
RBLX,42.2,SELL,LOW,Communication Services,Electronic Gaming & Multimedia,1000000000.0,118.82,-492.668,-9.060001,-394.1344,-22.936999999999998,6.0863499999999995,1.019,29.2,15.0,94.3040384,1.0,20.0,259.4323,1.608,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
RARE,42.2,SELL,LOW,Healthcare,Biotechnology,2584778240.0,27.34,-377.057,-24.510998999999998,-301.6456,-93.04,5.88244,2.397,28.000000000000004,15.0,-6.690830080649395,1.0,20.0,17.764782,0.26,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
SNOW,42.2,SELL,LOW,Technology,Software - Application,1000000000.0,219.51,-40.139,-11.5609996,-32.111200000000004,-36.428002,1.11301,1.579,25.7,15.0,115.7904896,1.0,20.0,30.415684,1.222,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
NIO,42.2,SELL,LOW,Consumer Cyclical,Auto Manufacturers,1000000000.0,4.92,-150.065,-14.145,-120.052,-35.797000000000004,4.14976,0.837,21.5,15.0,5.0,1.0,20.0,-28.114286,1.545,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
NET,42.2,SELL,LOW,Technology,Software - Infrastructure,1000000000.0,198.42,-7.351000000000001,-2.927,-5.880800000000001,-4.616,1.03508,3.196,26.5,15.0,4.7216624,1.0,20.0,48.218716,1.853,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
KDP,41.8,SELL,LOW,Consumer Defensive,Beverages - Non-Alcoholic,1000000000.0,33.27,6.181,4.064,4.944800000000001,9.747,0.7474500000000001,0.638,6.1,5.3,136.6499968,1.3782551666666667,29.442478,1.8088404,0.484,"{'return_on_equity_score': 20, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 40, 'operating_margin_score': 100, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 40, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TECH,41.8,SELL,LOW,Healthcare,Biotechnology,9214764032.0,58.78,6.529999999999999,5.235,5.224,10.893,0.20986000000000002,3.707,4.2,-54.800000000000004,2.65236039850011,2.011888273588417,70.819275,4.566146,1.384,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 40, 'operating_margin_score': 60, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ESTC,41.8,SELL,LOW,Technology,Software - Application,9483375616.0,89.86,-12.983,-1.396,-10.386400000000002,-7.289,0.6417100000000001,1.915,16.0,15.0,3.871572305757334,1.0,20.0,10.227634,1.069,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CVS,41.8,SELL,LOW,Healthcare,Healthcare Plans,1000000000.0,60.7,6.934,2.309,5.5472,1.401,1.05321,0.823,6.9,60.199999999999996,653.087488,1.659091006060606,14.486874,0.9957676,0.576,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BILL,41.4,SELL,LOW,Technology,Software - Application,4730999808.0,45.92,0.97,-0.53399997,0.776,2.703,0.45831000000000005,1.694,10.9,15.0,4.471618359448472,8.980606249675038,20.0,1.2185867,1.355,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ALGN,41.4,SELL,LOW,Healthcare,Medical Instruments & Supplies,1000000000.0,205.56,10.8430006,6.719,8.674400480000001,10.288,0.03124,1.206,-1.7999999999999998,-8.799999999999999,63.0043904,1.8611084177320272,37.306713,3.9580243,1.635,"{'return_on_equity_score': 20, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 40, 'operating_margin_score': 60, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ES,41.0,SELL,LOW,Utilities,Utilities - Regulated Electric,1000000000.0,66.62,5.617,3.091,4.4936,6.626,1.89941,0.754,23.599999999999998,0.8,-84.5830272,3.46067576216288,29.2193,1.5950392,0.636,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 40, 'operating_margin_score': 100, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
GRWG,40.6,SELL,LOW,Consumer Cyclical,Specialty Retail,65445380.0,1.1,-36.207,-11.721,-28.965600000000002,-28.327999999999996,0.31335999999999997,4.382,-25.4,15.0,16.932249457486535,1.0,20.0,0.58855003,3.319,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
